GEOID,label,Commercial Office,Commercial Office - 2+ Floors,Commercial Office - Mixed Use,Commercial Retail,Commercial Retail - Department Store,Commercial Retail - Food & Drink,Commercial Retail - Mall,"Commercial Retail - Shopping Plaza, Mini-Mall",Commercial Retail - Truck Stop,Multi-Family Residential,Multi-Family Residential - 2 to 4 units,Multi-Family Residential - 5+ units,Multi-Family Residential - High-Rise,Residential  ,Residential - Condo,Residential - Townhouse,distance_from_core
13121010129,Suburban,0.0169779286926994,0.030560271646859,0.0084889643463497,0.0067911714770797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0271646859083191,0.0084889643463497,0.4057724957555178,0.1816638370118845,0.3106960950764006,16173.13680195925
13121010130,Suburban,0.0723981900452488,0.0271493212669683,0.0,0.0030165912518853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180995475113122,0.0030165912518853,0.2941176470588235,0.3695324283559578,0.2126696832579185,20361.126940976515
13121010131,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0148148148148148,0.0,0.817283950617284,0.0592592592592592,0.1061728395061728,22276.313383671786
13121010132,Suburban,0.0146904512067156,0.0073452256033578,0.0,0.0052465897166841,0.0,0.0041972717733473,0.0,0.0020986358866736,0.0,0.0,0.0010493179433368,0.0041972717733473,0.0073452256033578,0.3200419727177335,0.5288562434417629,0.0912906610703043,17264.160158170485
13121010133,Suburban,0.0788135593220339,0.0525423728813559,0.0008474576271186,0.0127118644067796,0.0,0.0042372881355932,0.0,0.0050847457627118,0.0,0.0,0.0,0.0042372881355932,0.0067796610169491,0.3093220338983051,0.4059322033898305,0.0940677966101695,18263.318362425136
13121010134,Suburban,0.0219780219780219,0.0,0.0,0.0073260073260073,0.0,0.0,0.0,0.0073260073260073,0.0,0.0,0.0,0.0256410256410256,0.0,0.0073260073260073,0.7765567765567766,0.1538461538461538,23511.517796765074
13121010135,Suburban,0.0252100840336134,0.0105042016806722,0.0,0.0084033613445378,0.0,0.0,0.0,0.0,0.0,0.0,0.0063025210084033,0.0042016806722689,0.0,0.592436974789916,0.0252100840336134,0.3256302521008403,24214.268885491187
13121010136,Suburban,0.0949720670391061,0.0,0.0013966480446927,0.0097765363128491,0.0,0.0041899441340782,0.0,0.0,0.0,0.0,0.0027932960893854,0.0111731843575419,0.0041899441340782,0.6298882681564246,0.0,0.2346368715083799,13687.604192948085
13121010137,Suburban,0.0072463768115942,0.0,0.0,0.0036231884057971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0084541062801932,0.0,0.5398550724637681,0.3961352657004831,0.0422705314009661,15046.364316460105
13121010204,Suburban,0.0021691973969631,0.0144613159797541,0.0,0.0007230657989877,0.0,0.0,0.0,0.0,0.0,0.0,0.0028922631959508,0.0,0.0,0.9775849602313812,0.0,0.0,18530.260321466703
13121010211,Suburban,0.0212992545260915,0.0,0.0010649627263045,0.0053248136315228,0.0,0.0031948881789137,0.0,0.0042598509052183,0.0,0.0,0.0,0.0,0.0,0.9105431309904152,0.0,0.0532481363152289,13497.810345035485
13121010212,Suburban,0.0186335403726708,0.0,0.0,0.0044365572315882,0.0,0.0017746228926353,0.0,0.0062111801242236,0.0,0.0,0.0,0.0097604259094942,0.0,0.4338952972493345,0.4454303460514641,0.0727595385980479,15677.172462607858
13121010213,Suburban,0.0071174377224199,0.0,0.0,0.0213523131672597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177935943060498,0.0,0.0,0.9537366548042704,0.0,22876.219344363246
13121010214,Suburban,0.0061538461538461,0.0,0.0,0.003076923076923,0.0,0.003076923076923,0.0,0.0123076923076923,0.0,0.0,0.0,0.0061538461538461,0.0,0.203076923076923,0.7630769230769231,0.0,25140.904503477617
13121010215,Suburban,0.0132075471698113,0.0018867924528301,0.0018867924528301,0.0037735849056603,0.0,0.0018867924528301,0.0,0.0056603773584905,0.0,0.0,0.0,0.0037735849056603,0.0,0.6509433962264151,0.160377358490566,0.1566037735849056,25769.255176097875
13121010216,Suburban,0.0010660980810234,0.0,0.0,0.0053304904051172,0.0,0.0,0.0,0.0010660980810234,0.0,0.0,0.0,0.0053304904051172,0.0,0.3752665245202559,0.6044776119402985,0.0063965884861407,21086.29287411464
13121010217,Suburban,0.0,0.0,0.0,0.0046153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6123076923076923,0.38,0.0,21690.751645465276
13121010218,Suburban,0.0496453900709219,0.0,0.0,0.0023640661938534,0.0,0.0,0.0,0.0047281323877068,0.0,0.0,0.0,0.0023640661938534,0.0,0.4444444444444444,0.3995271867612293,0.0945626477541371,24198.008690857347
13121010219,Suburban,0.0,0.0086206896551724,0.0086206896551724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0603448275862069,0.0,0.0,0.0,0.9224137931034484,23481.775833573236
13121010220,Suburban,0.0474209650582362,0.0033277870216306,0.0,0.0141430948419301,0.0,0.0016638935108153,0.0,0.0083194675540765,0.0,0.0016638935108153,0.0,0.0008319467554076,0.0,0.6772046589018302,0.1164725457570715,0.1231281198003327,18020.78928399285
13121010221,Suburban,0.0074626865671641,0.0,0.0,0.0186567164179104,0.0,0.001865671641791,0.0,0.0074626865671641,0.0,0.0,0.001865671641791,0.0,0.003731343283582,0.7145522388059702,0.1567164179104477,0.085820895522388,19565.72420407029
13121010222,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987639060568604,0.0,0.0012360939431396,15579.403942731755
13121010223,Suburban,0.0029498525073746,0.0044247787610619,0.0,0.0022123893805309,0.0,0.0029498525073746,0.0,0.0014749262536873,0.0,0.0,0.0,0.0,0.0,0.5162241887905604,0.3473451327433628,0.1194690265486725,15456.714346623281
13121010305,Suburban,0.0,0.0,0.0,0.0053981106612685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9946018893387314,0.0,0.0,17361.96503210107
13121010306,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982847341337908,0.0,0.0017152658662092,19575.553983992257
13121010307,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010330578512396,0.0,0.0,0.9648760330578512,0.0,0.0320247933884297,19770.36689927118
13121010308,Suburban,0.0,0.0,0.0,0.0011997600479904,0.0,0.0,0.0,0.0,0.0,0.0,0.0005998800239952,0.0,0.0,0.9928014397120576,0.0005998800239952,0.0017996400719856,21817.08319345307
13121010309,Suburban,0.0,0.0,0.0,0.0007183908045977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9913793103448276,0.0,0.0,30338.598676186983
13121010310,Suburban,0.0,0.0,0.0,0.0006333122229259,0.0,0.0,0.0,0.0006333122229259,0.0,0.0,0.0006333122229259,0.0,0.0,0.9962001266624446,0.0,0.0,25965.808902316305
13121010311,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9944341372912802,0.0,0.0018552875695732,24612.858378133307
13121010312,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8963730569948186,0.0673575129533678,0.0259067357512953,16365.569643584942
13121010313,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0121212121212121,0.0,0.8545454545454545,0.0,0.103030303030303,19878.60330561262
13121010314,Suburban,0.0,0.0,0.0,0.0013623978201634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959128065395096,0.0,0.0,23286.634957751095
13121010315,Suburban,0.0007047216349541,0.0,0.0,0.0028188865398167,0.0,0.0021141649048625,0.0,0.0,0.0,0.0042283298097251,0.0,0.0,0.0,0.9866102889358704,0.0,0.0,24612.70206644386
13121010401,Suburban,0.003516998827667,0.0,0.0023446658851113,0.0351699882766705,0.0,0.0023446658851113,0.0,0.0017584994138335,0.0,0.0005861664712778,0.0304806565064478,0.0076201641266119,0.0,0.7831184056271981,0.1195779601406799,0.0011723329425556,35522.90009611759
13121010402,Suburban,0.0021551724137931,0.0,0.0016163793103448,0.0075431034482758,0.0,0.0010775862068965,0.0,0.0,0.0,0.0,0.0005387931034482,0.0048491379310344,0.0,0.900323275862069,0.0129310344827586,0.0603448275862069,39354.52557560614
13121010508,Suburban,0.0006770480704129,0.0,0.0,0.0067704807041299,0.0,0.0,0.0,0.0013540961408259,0.0,0.0,0.0020311442112389,0.0,0.0,0.8368314150304672,0.0,0.1475964793500338,20435.343955106633
13121010517,Suburban,0.0011068068622025,0.0,0.0005534034311012,0.0011068068622025,0.0,0.0,0.0,0.0,0.0,0.0,0.0171555063641394,0.0,0.0,0.6530160486995019,0.0005534034311012,0.3265080243497509,22118.82531265436
13121010518,Suburban,0.0011474469305794,0.0,0.0,0.0034423407917383,0.0005737234652897,0.0017211703958691,0.0,0.0022948938611589,0.0,0.0,0.0,0.0,0.0,0.8336201950659782,0.0,0.1554790590935169,22155.963742030024
13121010519,Suburban,0.0044150110375275,0.0,0.0007358351729212,0.0176600441501103,0.0,0.0,0.0,0.0,0.0,0.0014716703458425,0.0073583517292126,0.0022075055187637,0.0,0.9234731420161884,0.0,0.0,29269.753486234436
13121010520,Suburban,0.0005070993914807,0.0,0.0,0.0045638945233265,0.0,0.0,0.0,0.0005070993914807,0.0,0.0,0.0,0.0005070993914807,0.0,0.969574036511156,0.0,0.0096348884381338,31333.85370301722
13121010521,Suburban,0.0234604105571847,0.0,0.001466275659824,0.0454545454545454,0.0,0.0102639296187683,0.0,0.001466275659824,0.0,0.0,0.0,0.002932551319648,0.0,0.907624633431085,0.0,0.0,18363.864641249944
13121010522,Suburban,0.0037014188772362,0.0,0.000616903146206,0.0234423195558297,0.0,0.0055521283158544,0.0,0.0067859346082665,0.0,0.0,0.001233806292412,0.0043183220234423,0.0,0.6644046884639112,0.1807526218383713,0.0980876002467612,18914.71778784052
13121010523,Suburban,0.0027662517289073,0.0,0.0,0.0069156293222683,0.0,0.0013831258644536,0.0,0.0013831258644536,0.0,0.0,0.0,0.0013831258644536,0.0,0.2821576763485477,0.5822959889349931,0.1051175656984785,23108.580517609582
13121010524,Suburban,0.0094674556213017,0.0,0.0,0.0165680473372781,0.0,0.0071005917159763,0.0,0.0035502958579881,0.0,0.0011834319526627,0.0035502958579881,0.0071005917159763,0.0,0.3396449704142011,0.3076923076923077,0.2804733727810651,24757.444679791573
13121010525,Suburban,0.0780287474332648,0.0041067761806981,0.0,0.0205338809034907,0.0,0.0123203285420944,0.0,0.0,0.0,0.0,0.0,0.0143737166324435,0.0,0.5995893223819302,0.0,0.24435318275154,24001.283271475764
13121010526,Suburban,0.0,0.0,0.0013140604467805,0.005694261936049,0.0,0.0004380201489268,0.0,0.0,0.0,0.0,0.0008760402978537,0.0004380201489268,0.0,0.9141480508103372,0.0,0.0639509417433202,22889.610245119813
13121010527,Suburban,0.0,0.0,0.0,0.0131024801123069,0.0,0.00140383715489,0.0,0.0,0.0,0.0,0.0262049602246139,0.0046794571829667,0.0,0.7370145063172672,0.0154422087037903,0.2012166588675713,25709.04314504035
13121010528,Suburban,0.017391304347826,0.0,0.0032608695652173,0.0326086956521739,0.0,0.0065217391304347,0.0,0.0054347826086956,0.0,0.0,0.0271739130434782,0.0184782608695652,0.0,0.7119565217391305,0.0010869565217391,0.1445652173913043,26631.318470951424
13121010529,Suburban,0.0014218009478672,0.0009478672985781,0.0009478672985781,0.00521327014218,0.0,0.0,0.0,0.0,0.0,0.0,0.0009478672985781,0.0009478672985781,0.0,0.937914691943128,0.0,0.0393364928909952,20785.92498817291
13121010530,Suburban,0.0,0.0,0.0023121387283236,0.015028901734104,0.0,0.0,0.0,0.0,0.0,0.0011560693641618,0.0034682080924855,0.0023121387283236,0.0,0.8289017341040462,0.0,0.1167630057803468,18968.88702674611
13121010531,Suburban,0.0,0.0,0.0,0.000903342366757,0.0,0.0,0.0,0.0,0.0,0.0,0.001806684733514,0.0,0.0,0.995483288166215,0.0,0.0,22535.430091112863
13121010532,Suburban,0.0,0.0,0.0009671179883945,0.0038684719535783,0.0,0.0,0.0,0.0,0.0,0.0,0.0309477756286266,0.0009671179883945,0.0,0.8974854932301741,0.0,0.0647969052224371,24072.757857768538
13121010533,Suburban,0.0,0.0,0.0,0.0505529225908372,0.0,0.0,0.0,0.0,0.0,0.0,0.0015797788309636,0.0047393364928909,0.0,0.7725118483412322,0.0,0.1595576619273301,24575.47727797185
13121010534,Suburban,0.0009372071227741,0.0,0.0009372071227741,0.007497656982193,0.0,0.0065604498594189,0.0,0.0,0.0,0.0,0.0,0.0037488284910965,0.0,0.4976569821930646,0.0,0.4601686972820993,31665.974862550305
13121010535,Suburban,0.0017809439002671,0.0,0.0,0.0186999109528049,0.0,0.0,0.0,0.0008904719501335,0.0,0.0,0.0080142475512021,0.0017809439002671,0.0,0.9670525378450578,0.0,0.0,28059.070854076104
13121010536,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005868544600938,0.0,0.0,0.7852112676056338,0.0,0.2136150234741784,27167.079368770057
13121010537,Suburban,0.0017301038062283,0.0,0.0017301038062283,0.0051903114186851,0.0,0.0008650519031141,0.0,0.0017301038062283,0.0,0.0,0.0,0.0,0.0,0.9870242214532872,0.0,0.0,24136.620128496597
13121010538,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8421052631578947,0.000956937799043,0.1569377990430622,25899.773305830164
13121010539,Suburban,0.0,0.0,0.0,0.0039184952978056,0.0,0.0007836990595611,0.0,0.0,0.0,0.0,0.0015673981191222,0.0,0.0,0.9349529780564264,0.0,0.036833855799373,27002.02496862646
13121010540,Suburban,0.0010384215991692,0.0,0.0,0.0114226375908618,0.0,0.0051921079958463,0.0,0.0,0.0,0.0020768431983385,0.0010384215991692,0.0010384215991692,0.0,0.9553478712357216,0.0,0.0010384215991692,29096.534946962376
13121010601,Urban,0.0013157894736842,0.0,0.0052631578947368,0.0328947368421052,0.0,0.006578947368421,0.0,0.0,0.0,0.0,0.05,0.031578947368421,0.0,0.8473684210526315,0.0,0.0171052631578947,12803.509411134155
13121010603,Suburban,0.0114942528735632,0.0,0.0,0.057471264367816,0.0,0.0045977011494252,0.0,0.0045977011494252,0.0,0.0,0.0045977011494252,0.0206896551724137,0.0,0.832183908045977,0.0,0.0,14819.36442516233
13121010604,Suburban,0.0106382978723404,0.0015197568389057,0.0,0.0303951367781155,0.0,0.0075987841945288,0.0,0.0015197568389057,0.0,0.0,0.0015197568389057,0.0167173252279635,0.0,0.8495440729483282,0.0,0.0,16712.564849897815
13121010801,Urban,0.0218818380743982,0.0098468271334792,0.0164113785557986,0.0787746170678337,0.0,0.0196936542669584,0.0,0.0010940919037199,0.0,0.0087527352297593,0.0404814004376367,0.0131291028446389,0.0065645514223194,0.6039387308533917,0.0601750547045951,0.0722100656455142,11318.744504523653
13121010802,Urban,0.0021865889212827,0.0,0.0014577259475218,0.0335276967930029,0.0,0.0094752186588921,0.0,0.0021865889212827,0.0,0.0,0.0634110787172011,0.0094752186588921,0.0,0.8119533527696793,0.0349854227405247,0.0218658892128279,10820.217044538886
13121011000,Urban,0.0145118733509234,0.0,0.0065963060686015,0.0316622691292876,0.0,0.0039577836411609,0.0,0.0013192612137203,0.0,0.0052770448548812,0.1437994722955145,0.0039577836411609,0.0,0.7308707124010554,0.0,0.0,10237.862717459879
13121011100,Urban,0.0083542188805346,0.0,0.0033416875522138,0.0217209690893901,0.0,0.0025062656641604,0.0,0.0,0.0,0.0,0.0601503759398496,0.0033416875522138,0.0,0.8036758563074352,0.0,0.0543024227234753,8839.447204136686
13121011202,Urban,0.0121886592474827,0.0,0.0068892421833598,0.0418653948065712,0.0,0.003709591944886,0.0,0.0010598834128245,0.0,0.0,0.0726020137784843,0.0185479597244303,0.0,0.8033916269210387,0.0074191838897721,0.0222575516693163,10938.33506405688
13121011203,Urban,0.0018993352326685,0.0,0.0018993352326685,0.017094017094017,0.0,0.0,0.0,0.0,0.0,0.0,0.0474833808167141,0.0056980056980056,0.0,0.8433048433048433,0.0132953466286799,0.023741690408357,9220.808079444358
13121011204,Urban,0.0,0.0,0.0,0.0099403578528827,0.0,0.0,0.0,0.0019880715705765,0.0,0.0139165009940357,0.0337972166998011,0.0079522862823061,0.0,0.5646123260437376,0.0,0.36779324055666,8383.668714094298
13121011301,Urban,0.000515729757607,0.0,0.000515729757607,0.0041258380608561,0.0,0.000515729757607,0.0,0.002062919030428,0.0,0.0,0.0061887570912841,0.000515729757607,0.0,0.9834966477565756,0.0,0.000515729757607,11260.672888751214
13121011306,Urban,0.0037037037037037,0.0,0.0148148148148148,0.0314814814814814,0.0,0.0129629629629629,0.0,0.0148148148148148,0.0,0.0074074074074074,0.0,0.0092592592592592,0.0,0.8648148148148148,0.0,0.0,17140.943610502163
13121011307,Urban,0.0,0.0,0.0,0.0178890876565295,0.0,0.0053667262969588,0.0,0.0,0.0,0.0053667262969588,0.0,0.0107334525939177,0.0,0.4007155635062612,0.3130590339892665,0.2325581395348837,15503.934531776486
13121011308,Suburban,0.0050761421319796,0.0,0.0,0.015228426395939,0.0,0.0,0.0,0.0,0.0,0.0,0.0050761421319796,0.0253807106598984,0.0,0.949238578680203,0.0,0.0,16425.856827448268
13121011309,Suburban,0.0012033694344163,0.0,0.0,0.0024067388688327,0.0,0.0,0.0,0.0,0.0,0.0,0.003610108303249,0.0048134777376654,0.0,0.9879663056558364,0.0,0.0,13949.338179398192
13121011310,Urban,0.0010050251256281,0.0,0.0020100502512562,0.0090452261306532,0.0,0.0020100502512562,0.0,0.0,0.0,0.0,0.0271356783919597,0.0160804020100502,0.0,0.9366834170854272,0.0,0.0,12833.603781200012
13121011416,Suburban,0.0996621621621621,0.0,0.0,0.0101351351351351,0.0,0.0008445945945945,0.0,0.002956081081081,0.0,0.0,0.0,0.0,0.0,0.7858952702702703,0.0485641891891891,0.049831081081081,34071.04083164098
13121011417,Suburban,0.0477815699658703,0.0,0.0019502681618722,0.0058508044856167,0.0,0.0019502681618722,0.0,0.0043881033642125,0.0,0.0,0.0,0.0,0.0,0.7254997562164798,0.0633837152608483,0.1452949780594832,33009.713977782994
13121011419,Suburban,0.0352167182662538,0.0,0.0058049535603715,0.0119969040247678,0.0003869969040247,0.0034829721362229,0.0,0.0023219814241486,0.0,0.0,0.0011609907120743,0.0,0.0,0.5561145510835913,0.1342879256965944,0.234907120743034,31850.426153627483
13121011421,Suburban,0.2296368989205103,0.0068694798822374,0.0019627085377821,0.071638861629048,0.0,0.0068694798822374,0.0,0.0107948969578017,0.0,0.0,0.0,0.0058881256133464,0.0,0.1432777232580961,0.0,0.4955839057899902,31626.827293214796
13121011422,Suburban,0.0057096247960848,0.0,0.0032626427406199,0.0065252854812398,0.0,0.0,0.0,0.0032626427406199,0.0,0.0,0.0024469820554649,0.0065252854812398,0.0,0.5995106035889071,0.2716150081566068,0.099510603588907,27173.668513206074
13121011423,Suburban,0.0005567928730512,0.0,0.0022271714922048,0.0055679287305122,0.0,0.0005567928730512,0.0,0.0,0.0,0.0,0.0,0.0016703786191536,0.0,0.9237193763919822,0.0590200445434298,0.0022271714922048,28586.03619630283
13121011424,Suburban,0.0014064697609001,0.0,0.0,0.0009376465072667,0.0,0.0004688232536333,0.0,0.0009376465072667,0.0,0.0,0.0,0.0028129395218002,0.0,0.7074542897327707,0.1584622597280825,0.1256446319737459,29433.039513886528
13121011426,Suburban,0.0,0.0,0.0,0.0013368983957219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997326203208556,0.0,0.0,33374.605862296936
13121011428,Suburban,0.011472275334608,0.0,0.0,0.0019120458891013,0.0,0.0,0.0,0.0038240917782026,0.0,0.0,0.0,0.0,0.0,0.9225621414913958,0.0,0.0583173996175908,31414.07550422925
13121011429,Suburban,0.0009823182711198,0.0,0.0004911591355599,0.0024557956777996,0.0,0.0,0.0,0.0014734774066797,0.0,0.0,0.0004911591355599,0.0,0.0,0.9484282907662084,0.0,0.0417485265225933,32225.04987620102
13121011430,Suburban,0.06266318537859,0.0,0.0,0.0078328981723237,0.0,0.0052219321148825,0.0,0.0,0.0,0.0,0.0,0.02088772845953,0.0,0.0026109660574412,0.0,0.8929503916449086,30205.206087930175
13121011431,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30794.32191374011
13121011432,Suburban,0.0030911901081916,0.0,0.0046367851622874,0.0092735703245749,0.0,0.0015455950540958,0.0,0.0,0.0,0.0,0.0,0.0123647604327666,0.0,0.3802163833075734,0.0,0.5811437403400309,28430.950828241053
13121011433,Suburban,0.0019627085377821,0.0,0.0,0.0029440628066732,0.0,0.0,0.0,0.000981354268891,0.0,0.0,0.0,0.0,0.0,0.9921491658488716,0.0,0.0,29947.83477997533
13121011434,Suburban,0.0152439024390243,0.0101626016260162,0.0,0.0020325203252032,0.0,0.0020325203252032,0.0,0.0020325203252032,0.0,0.0,0.0,0.0010162601626016,0.0,0.8963414634146342,0.0,0.0589430894308943,30955.783297390997
13121011435,Suburban,0.0041118421052631,0.0,0.0008223684210526,0.0024671052631578,0.0,0.0016447368421052,0.0,0.0049342105263157,0.0,0.0,0.0008223684210526,0.0041118421052631,0.0,0.6981907894736842,0.1578947368421052,0.1217105263157894,28544.618076354745
13121011436,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008025682182985,0.0,0.0,0.9807383627608348,0.0,0.0176565008025682,27377.780783802657
13121011437,Suburban,0.0934163701067615,0.0,0.0106761565836298,0.0622775800711743,0.0,0.0088967971530249,0.0,0.0062277580071174,0.0,0.0008896797153024,0.0169039145907473,0.0071174377224199,0.0017793594306049,0.4519572953736654,0.141459074733096,0.1779359430604982,29683.62232099849
13121011438,Suburban,0.0093370681605975,0.0,0.0130718954248366,0.0121381886087768,0.0,0.0065359477124183,0.0,0.0018674136321195,0.0,0.0,0.0065359477124183,0.0046685340802987,0.0,0.7133520074696545,0.072829131652661,0.1493930905695611,28627.34706253675
13121011439,Suburban,0.0233433734939759,0.0,0.0007530120481927,0.0135542168674698,0.0,0.0,0.0,0.0015060240963855,0.0,0.0,0.0,0.003012048192771,0.0,0.8057228915662651,0.0474397590361445,0.1001506024096385,26828.264617758425
13121011440,Suburban,0.0,0.0,0.0011428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011428571428571,0.0,0.8034285714285714,0.1371428571428571,0.0548571428571428,26857.4076211974
13121011441,Suburban,0.0519578313253012,0.0,0.0007530120481927,0.0060240963855421,0.0,0.0015060240963855,0.0,0.0045180722891566,0.0,0.0,0.0,0.0,0.0,0.8493975903614458,0.0,0.0790662650602409,29865.150301891783
13121011442,Suburban,0.0,0.0,0.0,0.0082474226804123,0.0,0.002061855670103,0.0,0.0061855670103092,0.0,0.0,0.0,0.0123711340206185,0.0,0.7896907216494845,0.0,0.179381443298969,29048.886733808285
13121011443,Suburban,0.0013368983957219,0.0,0.0,0.0026737967914438,0.0,0.0,0.0,0.0013368983957219,0.0,0.0,0.0013368983957219,0.0013368983957219,0.0,0.9919786096256684,0.0,0.0,32532.87957424989
13121011444,Suburban,0.0,0.0,0.0,0.0015948963317384,0.0,0.0,0.0,0.0015948963317384,0.0,0.0,0.0,0.0,0.0,0.996012759170654,0.0,0.0,30221.631695922508
13121011445,Suburban,0.0094711917916337,0.0,0.0307813733228097,0.0347277032359905,0.0,0.0063141278610891,0.0,0.0007892659826361,0.0,0.0,0.0007892659826361,0.0,0.0,0.7900552486187845,0.0031570639305445,0.1136543014996053,30411.903208410007
13121011446,Suburban,0.0033250207813798,0.0,0.0008312551953449,0.0016625103906899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9900249376558604,0.0,0.0,31501.87225283905
13121011505,Suburban,0.0007042253521126,0.0,0.0014084507042253,0.0070422535211267,0.0,0.0014084507042253,0.0,0.0007042253521126,0.0,0.0,0.0007042253521126,0.0,0.0,0.9267605633802816,0.0584507042253521,0.0,35452.082335679515
13121011507,Suburban,0.0039473684210526,0.0,0.0,0.0032894736842105,0.0,0.0006578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789473684210528,0.0,0.0,44368.52940893566
13121011508,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985152190051968,0.0,0.0,45081.77315895411
13121011509,Suburban,0.0,0.0,0.0,0.0033112582781456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867549668874172,0.0,0.0,38003.35967070629
13121011510,Suburban,0.0375347544022242,0.0,0.0009267840593141,0.0074142724745134,0.0,0.0,0.0,0.0018535681186283,0.0,0.0,0.0,0.0,0.0,0.8716404077849861,0.0,0.0736793327154772,38427.931676737164
13121011511,Suburban,0.001101321585903,0.0,0.0033039647577092,0.0055066079295154,0.0,0.0,0.0,0.0,0.0,0.0,0.001101321585903,0.0,0.0,0.9680616740088106,0.0066079295154185,0.0033039647577092,37820.94339086742
13121011512,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009803921568627,0.0,0.0,0.9990196078431371,0.0,0.0,36004.994785392875
13121011513,Suburban,0.0355329949238578,0.0,0.0,0.0016920473773265,0.0,0.0008460236886632,0.0,0.0033840947546531,0.0,0.0,0.0,0.0,0.0,0.9585448392554992,0.0,0.0,34495.451903024266
13121011514,Suburban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007936507936507,0.0,0.0,0.9936507936507936,0.0,0.0,45356.86246337233
13121011515,Suburban,0.0,0.0,0.0052424639580602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9882044560943644,0.0,0.0,41511.88501810114
13121011612,Suburban,0.0015527950310559,0.0,0.0,0.0038819875776397,0.0,0.0023291925465838,0.0,0.0015527950310559,0.0,0.0,0.0,0.0,0.0,0.9417701863354038,0.0256211180124223,0.0209627329192546,32202.404726079025
13121011618,Suburban,0.0164835164835164,0.0117739403453689,0.0,0.0015698587127158,0.0,0.0031397174254317,0.0,0.0,0.0,0.0,0.0,0.0015698587127158,0.0,0.8186813186813187,0.0,0.141287284144427,34881.20180372165
13121011624,Suburban,0.0008417508417508,0.0,0.0,0.0025252525252525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9957912457912458,0.0,0.0,39332.8217549393
13121011627,Suburban,0.0216110019646365,0.0,0.0,0.0029469548133595,0.0,0.0019646365422396,0.0,0.005893909626719,0.0,0.0,0.0,0.0009823182711198,0.0,0.6699410609037328,0.0618860510805501,0.2170923379174852,35291.07978067686
13121011628,Suburban,0.0232142857142857,0.0,0.0,0.0035714285714285,0.0,0.0017857142857142,0.0,0.0035714285714285,0.0,0.0,0.0,0.0071428571428571,0.0,0.6446428571428572,0.0035714285714285,0.3125,33422.73239659622
13121011629,Suburban,0.0113031914893617,0.0,0.0006648936170212,0.0066489361702127,0.0,0.0006648936170212,0.0,0.0019946808510638,0.0,0.0,0.0013297872340425,0.0,0.0,0.9634308510638298,0.0,0.0,35094.50975674817
13121011630,Suburban,0.0,0.0,0.0,0.0034013605442176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045351473922902,0.0,0.9909297052154196,0.0,0.0011337868480725,37690.22769038426
