GEOID,Multi-Family Residential,Multi-Family Residential - 2 to 4 units,Multi-Family Residential - 5+ units,Multi-Family Residential - High-Rise,Multi-Family Residential - Mobile Home Park,Residential  ,Residential - Condo,Residential - Mobile Home Park,Residential - Parking Garage,Residential - Townhouse
13057091006,0.0,0.0,0.0,0.0,0.0,0.9631277813095995,0.0,0.0,0.0,0.036872218690400506
13057091007,0.0,0.0,0.0,0.0,0.0,0.9225806451612903,0.0,0.00043010752688172043,0.0,0.07698924731182796
13057091009,0.0,0.0,0.0,0.0,0.0,0.9797619047619047,0.0,0.0,0.0,0.02023809523809524
13057091010,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13057091011,0.0,0.0,0.0,0.0,0.0,0.9953401677539608,0.0,0.003727865796831314,0.0,0.0009319664492078285
13057091012,0.0,0.0,0.0,0.0,0.0,0.9983388704318937,0.0,0.0016611295681063123,0.0,0.0
13057091013,0.0,0.0016260162601626016,0.0,0.0,0.0,0.9040650406504065,0.0,0.030894308943089432,0.0,0.06341463414634146
13057091014,0.0,0.0,0.0,0.0,0.0,0.7001795332136446,0.0,0.011669658886894075,0.0,0.2881508078994614
13057091101,0.0,0.00042498937526561835,0.0,0.0,0.0,0.9502762430939227,0.0,0.0012749681257968552,0.0,0.048023799405014875
13057091104,0.0,0.0004928536224741252,0.0,0.0,0.0,0.9191720059142434,0.0,0.010842779694430755,0.0,0.06949236076885165
13057091105,0.0,0.0,0.0,0.0,0.0,0.9968228752978554,0.0,0.003177124702144559,0.0,0.0
13057091106,0.0,0.0005803830528148578,0.0,0.0,0.0,0.9524085896691816,0.0,0.002901915264074289,0.0,0.04410911201392919
13057091107,0.0,0.0,0.0,0.0,0.0,0.6961325966850829,0.0,0.0023677979479084454,0.0,0.3014996053670087
13057091108,0.0,0.0,0.0,0.0,0.0,0.9942363112391931,0.0,0.005763688760806916,0.0,0.0
13063040202,0.0,0.16147308781869688,0.0028328611898017,0.0,0.0,0.8356940509915014,0.0,0.0,0.0,0.0
13063040203,0.0,0.09957081545064378,0.002575107296137339,0.0,0.0,0.6952789699570815,0.09957081545064378,0.0,0.0,0.10300429184549356
13063040204,0.0,0.0397489539748954,0.005230125523012552,0.0,0.0,0.9539748953974896,0.0,0.0010460251046025104,0.0,0.0
13063040302,0.0021660649819494585,0.027436823104693142,0.005054151624548736,0.0,0.0,0.9653429602888086,0.0,0.0,0.0,0.0
13063040306,0.0,0.0,0.026737967914438502,0.0,0.0053475935828877,0.8502673796791443,0.0,0.0,0.0,0.11764705882352941
13063040307,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13063040308,0.020764119601328904,0.018272425249169437,0.007475083056478406,0.0,0.0,0.8596345514950167,0.0872093023255814,0.0,0.0,0.006644518272425249
13063040309,0.0,0.0685785536159601,0.0024937655860349127,0.0,0.0,0.928927680798005,0.0,0.0,0.0,0.0
13063040310,0.002680965147453083,0.014298480786416443,0.004468275245755138,0.0,0.0,0.9553172475424486,0.0,0.0,0.0,0.02323503127792672
13063040407,0.0,0.0011267605633802818,0.0067605633802816905,0.0,0.0,0.88,0.0,0.0,0.0,0.11211267605633803
13063040409,0.0,0.01682557487380819,0.0011217049915872126,0.0,0.0,0.9820527201346047,0.0,0.0,0.0,0.0
13063040410,0.0,0.0018181818181818182,0.0009090909090909091,0.0,0.0009090909090909091,0.9963636363636363,0.0,0.0,0.0,0.0
13063040414,0.001851851851851852,0.0,0.0,0.0,0.0,0.9981481481481481,0.0,0.0,0.0,0.0
13063040416,0.0,0.0,0.000819000819000819,0.0,0.0,0.8992628992628993,0.09991809991809991,0.0,0.0,0.0
13063040417,0.0,0.0,0.014218009478672985,0.0,0.0,0.6303317535545023,0.0,0.0,0.0,0.35545023696682465
13063040418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13063040419,0.0,0.010277492291880781,0.006166495375128468,0.0,0.0,0.9835560123329907,0.0,0.0,0.0,0.0
13063040420,0.0,0.0,0.0,0.0,0.00038066235249333843,0.8911305671869052,0.0,0.0,0.0,0.10848877046060144
